[   20.734573]: [IGFB][INFO ][DISPLAY   ] ProAudio - Starting FB driver
[ 2052.789334]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[ 2052.789335]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80003000 Depth:1 Active:1920x1080 Scaled:5120x2880 PixelClock:152600000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 1 dynamic range 1
[ 2052.789337]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[ 2052.789345]: [IGFB][LOG  ][VDT       ] FB0: Requesting VDT: Online:1 Mode:0x80003000 Depth:1 Active:1920x1080 Scaled:6016x3384 PixelClock:152600000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[ 2052.789359]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[ 2052.789361]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80003000 Depth:1 Active:1920x1080 Scaled:6016x3384 PixelClock:152600000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 1 dynamic range 1
[ 2052.789363]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 0
[ 2052.789364]: [IGFB][LOG  ][VDT       ] FB0: Accelerator backed mode
[ 2052.789372]: [IGFB][LOG  ][VDT       ] FB0: Requesting VDT: Online:1 Mode:0x80003000 Depth:1 Active:1920x1080 Scaled:6400x3600 PixelClock:152600000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[ 2052.789386]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[ 2052.789387]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80003000 Depth:1 Active:1920x1080 Scaled:6400x3600 PixelClock:152600000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 1 dynamic range 1
[ 2052.789389]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 0
[ 2052.789390]: [IGFB][LOG  ][VDT       ] FB0: Accelerator backed mode
[ 2052.789398]: [IGFB][LOG  ][VDT       ] FB0: Requesting VDT: Online:1 Mode:0x80003000 Depth:1 Active:1920x1080 Scaled:6720x3780 PixelClock:152600000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[ 2052.789412]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[ 2052.789414]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80003000 Depth:1 Active:1920x1080 Scaled:6720x3780 PixelClock:152600000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 1 dynamic range 1
[ 2052.789416]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 0
[ 2052.789417]: [IGFB][LOG  ][VDT       ] FB0: Accelerator backed mode
[ 2052.790994]: [IGFB][LOG  ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80002003 fCurrentDepth = 0x1, fBootDisplay = 1.
[ 2052.791000]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80002003 and depth=0x1, bPortraitMode 0, bAnotherRun 0.
[ 2052.791049]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 0 at time 1048166279
[ 2052.791051]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyDisplayModeWillChange notification received on fb 0
[ 2052.791053]: [IGFB][LOG  ][DISPLAY   ] TxnHang1: FB0: FrameBufferNotificationCallback received. Event = 1. fTransactionState = kTransComplete, fLiveState = kTransLive
[ 2052.791055]: [IGFB][LOG  ][DISPLAY   ] Reporting Fake VBL for pipe 0 on Fb 0 
[ 2052.791693]: [IGFB][LOG  ][DISPLAY   ] FB0: displayMode=80003003, depth=1, fOnline=1
[ 2052.791699]: [IGFB][LOG  ][DISPLAY   ] FB0: fOnline=1 aw=1920, ah=1080, sw=2880, sh=1620, iw=0, ih=0 pixelClock=152600000 VBLextention=0 pixelEncoding=1 BPC=2 colorimetry=1 dynamicRange=1
[ 2052.791745]: [IGFB][LOG  ][DISPLAY   ] Computing transform
[ 2052.791747]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fFitterWidth = 0x0
[ 2052.791783]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fLinkScanoutWidth = 0xb40
[ 2052.791785]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fLinkScanoutHeight = 0x654
[ 2052.791787]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fLinkTimingWidth = 0x780
[ 2052.791788]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fLinkTimingHeight = 0x438
[ 2052.791789]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fLinkVerticalOffset = 0x0
[ 2052.791791]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fLinkHorizontalOffset = 0x0
[ 2052.791795]: [IGFB][INFO ][MODESET   ]  FB0: Setting hardware mode pipe A
[ 2052.791799]: [IGFB][INFO ][MODESET   ]  FB0: Enable GPU sub sampling: True
[ 2052.791800]: [IGFB][LOG  ][DISPLAY   ] hwDisableUnderrunInterrupts:Disabling Underrun Interrupts 
[ 2052.791809]: [IGFB][LOG  ][DISPLAY   ] FB0: Setting up clocks
[ 2052.791810]: [IGFB][LOG  ][DISPLAY   ] Setting up clocks for DDI = 0
[ 2052.791813]: [IGFB][LOG  ][DISPLAY   ] (FB0:<ptr>, timing=<ptr>, params=<ptr>)
[ 2052.791815]: [IGFB][LOG  ][DISPLAY   ] timing ha=1920, va=1080
[ 2052.791816]: [IGFB][LOG  ][DISPLAY   ] timing hs=2880, vs=1620
[ 2052.791818]: [IGFB][LOG  ][DISPLAY   ] scalerFlags=0
[ 2052.791819]: [IGFB][LOG  ][DISPLAY   ] signalConfig=0
[ 2052.791820]: [IGFB][LOG  ][DISPLAY   ] vSyncConfig=0
[ 2052.791822]: [IGFB][LOG  ][DISPLAY   ] hSyncConfig=0x1
[ 2052.791823]: [IGFB][LOG  ][DISPLAY   ]  TRANS_HTOTAL     = 0x8b5077f
[ 2052.791825]: [IGFB][LOG  ][DISPLAY   ]  TRANS_HBLANK     = 0x8b5077f
[ 2052.791826]: [IGFB][LOG  ][DISPLAY   ]  TRANS_HSYNC      = 0x7cf07af
[ 2052.791827]: [IGFB][LOG  ][DISPLAY   ]  TRANS_VTOTAL     = 0x4730437
[ 2052.791828]: [IGFB][LOG  ][DISPLAY   ]  TRANS_VBLANK     = 0x4730437
[ 2052.791830]: [IGFB][LOG  ][DISPLAY   ]  TRANS_VSYNC      = 0x440043a
[ 2052.791831]: [IGFB][LOG  ][DISPLAY   ]  TRANS_VSYNCSHIFT = 0x0
[ 2052.791835]: [IGFB][LOG  ][MODESET   ] FB0: setting up params for pipe A
[ 2052.791836]: [IGFB][LOG  ][MODESET   ] TRANS_CLK_SEL = 0x0
[ 2052.791837]: [IGFB][LOG  ][MODESET   ] PIPE_SRCSZ = 0xb3f0653
[ 2052.791839]: [IGFB][LOG  ][MODESET   ] Encoder bits per color is 8
[ 2052.791840]: [IGFB][LOG  ][MODESET   ] Pixel encoding is RGB
[ 2052.791841]: [IGFB][LOG  ][MODESET   ] TRANS_MSA_MISC = 0x21
[ 2052.791843]: [IGFB][LOG  ][MODESET   ] Dither is enabled in pipe misc
[ 2052.791846]: [IGFB][LOG  ][DISPLAY   ] FB0: pixelClock=152600000, linkSymbolClock=270000000, colorDepth=24, noLanes=2
[ 2052.791848]: [IGFB][LOG  ][DISPLAY   ] DataM value: 0x6c83fb
[ 2052.791850]: [IGFB][LOG  ][DISPLAY   ] LinkM value: 0x4857f
[ 2052.791851]: [IGFB][LOG  ][DISPLAY   ] Calculated -> DataM1=0x7e6c83fb, DataN1=0x800000, LinkM1=0x4857f, LinkN1=0x80000
[ 2052.791853]: [IGFB][LOG  ][MODESET   ] FB0:Path not active, needs full modeset for pipe 0
[ 2052.791856]: [IGFB][INFO ][MODESET   ] FB0: Complete modeset
[ 2052.791857]: [IGFB][LOG  ][MODESET   ] Disable display called for without sw dc6 support
[ 2052.791859]: [IGFB][LOG  ][DISPLAY   ] FB0: Disabling Pipe A
[ 2052.791861]: [IGFB][LOG  ][MODESET   ] Lighting up eDP
[ 2052.791917]: [IGFB][LOG  ][DISPLAY   ] Enabling clocks for DDI = 0
[ 2052.794304]: [IGFB][LOG  ][LINK_TRAIN] DDI = 0, PortType = 0
[ 2052.794310]: [IGFB][LOG  ][LINK_TRAIN] NumberOfLanes=2, BitRate=10, EnhancedFraming=1, ASR=1, Downspread=0, CR=100, EQ=400
[ 2052.794318]: [IGFB][ERROR][AUX       ] WR address = 0x00100, data size = 2, cmd = 0x80010001, ddi = 0 HPD is low
[ 2052.794322]: [IGFB][ERROR][AUX       ] WR address = 0x00100, data size = 2, cmd = 0x80010001, ddi = 0 HPD is low
[ 2052.794334]: [IGFB][ERROR][AUX       ] WR address = 0x00100, data size = 2, cmd = 0x80010001, ddi = 0 HPD is low
[ 2052.794337]: [IGFB][ERROR][AUX       ] WR address = 0x00100, data size = 2, cmd = 0x80010001, ddi = 0 HPD is low
[ 2052.794340]: [IGFB][ERROR][AUX       ] WR address = 0x00100, data size = 2, cmd = 0x80010001, ddi = 0 HPD is low
[ 2052.794343]: [IGFB][ERROR][AUX       ] WR address = 0x00100, data size = 2, cmd = 0x80010001, ddi = 0 HPD is low
[ 2052.794346]: [IGFB][ERROR][AUX       ] WR address = 0x00100, data size = 2, cmd = 0x80010001, ddi = 0 HPD is low
[ 2052.794349]: [IGFB][ERROR][AUX       ] writeAUX for address 0x100 failed with error 0xe00002d9
[ 2052.794352]: [IGFB][ERROR][LINK_TRAIN] writeAUX failed: 0xe00002d9
[ 2052.794354]: [IGFB][ERROR][AUX       ] WR address = 0x0010a, data size = 1, cmd = 0x80010a00, ddi = 0 HPD is low
[ 2052.794357]: [IGFB][ERROR][AUX       ] WR address = 0x0010a, data size = 1, cmd = 0x80010a00, ddi = 0 HPD is low
[ 2052.794360]: [IGFB][ERROR][AUX       ] WR address = 0x0010a, data size = 1, cmd = 0x80010a00, ddi = 0 HPD is low
[ 2052.794363]: [IGFB][ERROR][AUX       ] WR address = 0x0010a, data size = 1, cmd = 0x80010a00, ddi = 0 HPD is low
[ 2052.794367]: [IGFB][ERROR][AUX       ] WR address = 0x0010a, data size = 1, cmd = 0x80010a00, ddi = 0 HPD is low
[ 2052.794370]: [IGFB][ERROR][AUX       ] WR address = 0x0010a, data size = 1, cmd = 0x80010a00, ddi = 0 HPD is low
[ 2052.794373]: [IGFB][ERROR][AUX       ] WR address = 0x0010a, data size = 1, cmd = 0x80010a00, ddi = 0 HPD is low
[ 2052.794376]: [IGFB][ERROR][AUX       ] writeAUX for address 0x10a failed with error 0xe00002d9
[ 2052.794378]: [IGFB][ERROR][LINK_TRAIN] writeAUX failed: 0xe00002d9
[ 2052.794381]: [IGFB][ERROR][AUX       ] WR address = 0x00107, data size = 1, cmd = 0x80010700, ddi = 0 HPD is low
[ 2052.794384]: [IGFB][ERROR][AUX       ] WR address = 0x00107, data size = 1, cmd = 0x80010700, ddi = 0 HPD is low
[ 2052.794387]: [IGFB][ERROR][AUX       ] WR address = 0x00107, data size = 1, cmd = 0x80010700, ddi = 0 HPD is low
[ 2052.794390]: [IGFB][ERROR][AUX       ] WR address = 0x00107, data size = 1, cmd = 0x80010700, ddi = 0 HPD is low
[ 2052.794393]: [IGFB][ERROR][AUX       ] WR address = 0x00107, data size = 1, cmd = 0x80010700, ddi = 0 HPD is low
[ 2052.794396]: [IGFB][ERROR][AUX       ] WR address = 0x00107, data size = 1, cmd = 0x80010700, ddi = 0 HPD is low
[ 2052.794399]: [IGFB][ERROR][AUX       ] WR address = 0x00107, data size = 1, cmd = 0x80010700, ddi = 0 HPD is low
[ 2052.794402]: [IGFB][ERROR][AUX       ] writeAUX for address 0x107 failed with error 0xe00002d9
[ 2052.794404]: [IGFB][ERROR][LINK_TRAIN] writeAUX failed: 0xe00002d9
[ 2052.794466]: [IGFB][ERROR][AUX       ] WR address = 0x00102, data size = 1, cmd = 0x80010200, ddi = 0 HPD is low
[ 2052.794469]: [IGFB][ERROR][AUX       ] WR address = 0x00102, data size = 1, cmd = 0x80010200, ddi = 0 HPD is low
[ 2052.794472]: [IGFB][ERROR][AUX       ] WR address = 0x00102, data size = 1, cmd = 0x80010200, ddi = 0 HPD is low
[ 2052.794475]: [IGFB][ERROR][AUX       ] WR address = 0x00102, data size = 1, cmd = 0x80010200, ddi = 0 HPD is low
[ 2052.794478]: [IGFB][ERROR][AUX       ] WR address = 0x00102, data size = 1, cmd = 0x80010200, ddi = 0 HPD is low
[ 2052.794481]: [IGFB][ERROR][AUX       ] WR address = 0x00102, data size = 1, cmd = 0x80010200, ddi = 0 HPD is low
[ 2052.794484]: [IGFB][ERROR][AUX       ] WR address = 0x00102, data size = 1, cmd = 0x80010200, ddi = 0 HPD is low
[ 2052.794487]: [IGFB][ERROR][AUX       ] writeAUX for address 0x102 failed with error 0xe00002d9
[ 2052.794489]: [IGFB][ERROR][LINK_TRAIN] writeAUX for TPS1: 0xe00002d9
[ 2052.794492]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.794495]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.794498]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.794501]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.794504]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.794507]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.794510]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.794513]: [IGFB][ERROR][AUX       ] writeAUX for address 0x103 failed with error 0xe00002d9
[ 2052.794515]: [IGFB][ERROR][LINK_TRAIN] writeAUX failed: 0xe00002d9
[ 2052.794634]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.794636]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.794639]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.794641]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.794643]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.794646]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.794648]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.794650]: [IGFB][ERROR][AUX       ] readAUX for address 0x202 failed with error 0xe00002d9
[ 2052.794652]: [IGFB][ERROR][LINK_TRAIN] readAUX failed: 0xe00002d9
[ 2052.794701]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.794703]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.794713]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.794716]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.794719]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.794721]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.794723]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.794725]: [IGFB][ERROR][AUX       ] writeAUX for address 0x103 failed with error 0xe00002d9
[ 2052.794727]: [IGFB][ERROR][LINK_TRAIN] writeAUX failed: 0xe00002d9
[ 2052.794902]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.794906]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.794908]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.794911]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.794913]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.794915]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.794917]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.794919]: [IGFB][ERROR][AUX       ] readAUX for address 0x202 failed with error 0xe00002d9
[ 2052.794921]: [IGFB][ERROR][LINK_TRAIN] readAUX failed: 0xe00002d9
[ 2052.794970]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.794972]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.794974]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.794977]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.794979]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.794981]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.794983]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.794985]: [IGFB][ERROR][AUX       ] writeAUX for address 0x103 failed with error 0xe00002d9
[ 2052.794986]: [IGFB][ERROR][LINK_TRAIN] writeAUX failed: 0xe00002d9
[ 2052.795156]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.795160]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.795163]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.795165]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.795167]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.795169]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.795171]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.795173]: [IGFB][ERROR][AUX       ] readAUX for address 0x202 failed with error 0xe00002d9
[ 2052.795175]: [IGFB][ERROR][LINK_TRAIN] readAUX failed: 0xe00002d9
[ 2052.795225]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.795227]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.795229]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.795231]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.795233]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.795235]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.795237]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.795239]: [IGFB][ERROR][AUX       ] writeAUX for address 0x103 failed with error 0xe00002d9
[ 2052.795241]: [IGFB][ERROR][LINK_TRAIN] writeAUX failed: 0xe00002d9
[ 2052.795360]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.795362]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.795364]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.795367]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.795369]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.795371]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.795373]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.795375]: [IGFB][ERROR][AUX       ] readAUX for address 0x202 failed with error 0xe00002d9
[ 2052.795377]: [IGFB][ERROR][LINK_TRAIN] readAUX failed: 0xe00002d9
[ 2052.795425]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.795428]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.795430]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.795432]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.795434]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.795436]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.795439]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[ 2052.795440]: [IGFB][ERROR][AUX       ] writeAUX for address 0x103 failed with error 0xe00002d9
[ 2052.795442]: [IGFB][ERROR][LINK_TRAIN] writeAUX failed: 0xe00002d9
[ 2052.795628]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.795633]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.795636]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.795638]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.795641]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.795643]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.795645]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[ 2052.795648]: [IGFB][ERROR][AUX       ] readAUX for address 0x202 failed with error 0xe00002d9
[ 2052.795650]: [IGFB][ERROR][LINK_TRAIN] readAUX failed: 0xe00002d9
[ 2052.795652]: [IGFB][ERROR][AUX       ] WR address = 0x00102, data size = 1, cmd = 0x80010200, ddi = 0 HPD is low
[ 2052.795655]: [IGFB][ERROR][AUX       ] WR address = 0x00102, data size = 1, cmd = 0x80010200, ddi = 0 HPD is low
[ 2052.795657]: [IGFB][ERROR][AUX       ] WR address = 0x00102, data size = 1, cmd = 0x80010200, ddi = 0 HPD is low
[ 2052.795659]: [IGFB][ERROR][AUX       ] WR address = 0x00102, data size = 1, cmd = 0x80010200, ddi = 0 HPD is low
[ 2052.795662]: [IGFB][ERROR][AUX       ] WR address = 0x00102, data size = 1, cmd = 0x80010200, ddi = 0 HPD is low
[ 2052.795664]: [IGFB][ERROR][AUX       ] WR address = 0x00102, data size = 1, cmd = 0x80010200, ddi = 0 HPD is low
[ 2052.795667]: [IGFB][ERROR][AUX       ] WR address = 0x00102, data size = 1, cmd = 0x80010200, ddi = 0 HPD is low
[ 2052.795669]: [IGFB][ERROR][AUX       ] writeAUX for address 0x102 failed with error 0xe00002d9
[ 2052.795671]: [IGFB][ERROR][LINK_TRAIN] writeAUX failed: 0xe00002d9
[ 2052.813747]: [IGFB][ERROR][LINK_TRAIN] Phase 1 of link training failed - notifying AGDC to take display offline
[ 2052.813779]: [IGFB][LOG  ][DISPLAY   ] FB0: Enabling pipe 0
[ 2052.813795]: [IGFB][LOG  ][DISPLAY   ] FB0: EDP DisplayPipe property set to 0
[ 2052.823862]: [IGFB][ERROR][MODESET   ] Modeset is unsuccessful. Disabling display
[ 2052.823867]: [IGFB][LOG  ][DISPLAY   ] FB0: Disabling Pipe A
[ 2052.848822]: [IGFB][LOG  ][DISPLAY   ] FB0: Disabling clocks
[ 2052.848830]: [IGFB][LOG  ][DISPLAY   ] Disabling clocks on DDI = 0
[ 2052.851300]: [IGFB][ERROR][DISPLAY   ] FB0: Hardware mode set failed, err = 0xe00002bc
[ 2052.851310]: [IGFB][LOG  ][MODESET   ] FB0: Setting display mode 1920 x 1080 -> 2880 x 1620 at 152600000 Hz encoded with 0x1 2 bpc with color 1 and range 1
[ 2052.851368]: [IGFB][LOG  ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80003003 fCurrentDepth = 0x1, fBootDisplay = 1.
[ 2052.851372]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80003003 and depth=0x1, bPortraitMode 0, bAnotherRun 0.
[ 2052.852859]: [IGFB][INFO ][VRR       ] Not Registering for VBL Interrupt - fLegacyVBLPath = 0, Proc = IOAF Handler!!
[ 2052.852861]: [IGFB][LOG  ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80003003 fCurrentDepth = 0x1, fBootDisplay = 1.
[ 2052.852864]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80003003 and depth=0x1, bPortraitMode 0, bAnotherRun 0.
[ 2052.852867]: [IGFB][LOG  ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80003003 fCurrentDepth = 0x1, fBootDisplay = 1.
