[   21.430132]: [IGFB][INFO ][DISPLAY   ] ProAudio - Starting FB driver
[  258.939657]: [IGFB][INFO ][MODESET   ] FB0: Complete modeset
[  258.939659]: [IGFB][LOG  ][MODESET   ] Disable display called for without sw dc6 support
[  258.939663]: [IGFB][LOG  ][DISPLAY   ] FB0: Disabling Pipe A
[  258.939666]: [IGFB][LOG  ][MODESET   ] Lighting up eDP
[  258.939780]: [IGFB][LOG  ][DISPLAY   ] Enabling clocks for DDI = 0
[  258.942198]: [IGFB][LOG  ][LINK_TRAIN] DDI = 0, PortType = 0
[  258.942206]: [IGFB][LOG  ][LINK_TRAIN] NumberOfLanes=2, BitRate=10, EnhancedFraming=1, ASR=1, Downspread=0, CR=100, EQ=400
[  258.943615]: [IGFB][LOG  ][LINK_TRAIN] Clock recovery complete
[  258.944834]: [IGFB][LOG  ][LINK_TRAIN] Link Training successful
[  258.962990]: [IGFB][LOG  ][DISPLAY   ] FB0: Enabling pipe 0
[  258.963002]: [IGFB][LOG  ][DISPLAY   ] FB0: (colorMode=0x1)
[  258.963088]: [IGFB][LOG  ][DISPLAY   ] FB0: EDP DisplayPipe property set to 0
[  258.973412]: [IGFB][LOG  ][DISPLAY   ] hwEnableUnderrunInterrupts: Enabling underrun interrupts
[  258.973433]: [IGFB][LOG  ][DISPLAY   ] Restoring transaction
[  258.973437]: [IGFB][LOG  ][DISPLAY   ] FB0: (colorMode=0x1)
[  258.980501]: [IGFB][INFO ][POWER     ] FB0: Power state transition completed
[  258.997232]: [IGFB][LOG  ][HOT_PLUG  ] Hotplug detected on ddi = 0
[  258.998304]: [IGFB][LOG  ][AGDC      ] Get link config
[  258.998311]: [IGFB][LOG  ][DISPLAY   ] AGDC FB0 fOnline = 1 bootdisplay = 1 
[  258.998318]: [IGFB][LOG  ][DISPLAY   ] FB0 reported as online to AGDC
[  258.998331]: [IGFB][LOG  ][AGDC      ] Get port status
[  258.998334]: [IGFB][LOG  ][DISPLAY   ] Getting port status for portIndex = 0, portType = 0, DDI = 0, port status = 1
[  259.000560]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001002 fCurrentDepth = 0x1, fBootDisplay = 1.
[  259.000567]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001002 and depth=0x1, bPortraitMode 0, bAnotherRun 0.
[  259.012152]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 0 at time 259012152
[  259.012163]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyDisplayModeWillChange notification received on fb 0
[  259.074700]: [IGFB][LOG  ][DISPLAY   ] FB0: displayMode=80001002, depth=1, fOnline=1
[  259.074718]: [IGFB][LOG  ][DISPLAY   ] FB0: fOnline=1 aw=1920, ah=1080, sw=3200, sh=1800, iw=0, ih=0 pixelClock=152600000 VBLextention=0 pixelEncoding=1 BPC=2 colorimetry=1 dynamicRange=1
[  259.074737]: [IGFB][LOG  ][DISPLAY   ] Computing transform
[  259.074738]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fFitterWidth = 0x0
[  259.074740]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fLinkScanoutWidth = 0xc80
[  259.074742]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fLinkScanoutHeight = 0x708
[  259.074743]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fLinkTimingWidth = 0x780
[  259.074745]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fLinkTimingHeight = 0x438
[  259.074746]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fLinkVerticalOffset = 0x0
[  259.074748]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fLinkHorizontalOffset = 0x0
[  259.074753]: [IGFB][INFO ][MODESET   ]  FB0: Setting hardware mode pipe A
[  259.074756]: [IGFB][INFO ][MODESET   ]  FB0: Enable GPU sub sampling: True
[  259.074759]: [IGFB][LOG  ][DISPLAY   ] hwDisableUnderrunInterrupts:Disabling Underrun Interrupts 
[  259.074766]: [IGFB][LOG  ][DISPLAY   ] FB0: Setting up clocks
[  259.074767]: [IGFB][LOG  ][DISPLAY   ] Setting up clocks for DDI = 0
[  259.074770]: [IGFB][LOG  ][DISPLAY   ] (FB0:<ptr>, timing=<ptr>, params=<ptr>)
[  259.074780]: [IGFB][LOG  ][DISPLAY   ] timing ha=1920, va=1080
[  259.074782]: [IGFB][LOG  ][DISPLAY   ] timing hs=3200, vs=1800
[  259.074783]: [IGFB][LOG  ][DISPLAY   ] scalerFlags=0
[  259.074784]: [IGFB][LOG  ][DISPLAY   ] signalConfig=0
[  259.074786]: [IGFB][LOG  ][DISPLAY   ] vSyncConfig=0
[  259.074787]: [IGFB][LOG  ][DISPLAY   ] hSyncConfig=0x1
[  259.074788]: [IGFB][LOG  ][DISPLAY   ]  TRANS_HTOTAL     = 0x8b5077f
[  259.074790]: [IGFB][LOG  ][DISPLAY   ]  TRANS_HBLANK     = 0x8b5077f
[  259.074791]: [IGFB][LOG  ][DISPLAY   ]  TRANS_HSYNC      = 0x7cf07af
[  259.074792]: [IGFB][LOG  ][DISPLAY   ]  TRANS_VTOTAL     = 0x4730437
[  259.074794]: [IGFB][LOG  ][DISPLAY   ]  TRANS_VBLANK     = 0x4730437
[  259.074795]: [IGFB][LOG  ][DISPLAY   ]  TRANS_VSYNC      = 0x440043a
[  259.074796]: [IGFB][LOG  ][DISPLAY   ]  TRANS_VSYNCSHIFT = 0x0
[  259.074798]: [IGFB][LOG  ][MODESET   ] FB0: setting up params for pipe A
[  259.074800]: [IGFB][LOG  ][MODESET   ] TRANS_CLK_SEL = 0x0
[  259.074801]: [IGFB][LOG  ][MODESET   ] PIPE_SRCSZ = 0xc7f0707
[  259.074803]: [IGFB][LOG  ][MODESET   ] Encoder bits per color is 8
[  259.074804]: [IGFB][LOG  ][MODESET   ] Pixel encoding is RGB
[  259.074806]: [IGFB][LOG  ][MODESET   ] TRANS_MSA_MISC = 0x21
[  259.074808]: [IGFB][LOG  ][MODESET   ] Dither is enabled in pipe misc
[  259.074811]: [IGFB][LOG  ][DISPLAY   ] FB0: pixelClock=152600000, linkSymbolClock=270000000, colorDepth=24, noLanes=2
[  259.074814]: [IGFB][LOG  ][DISPLAY   ] DataM value: 0x6c83fb
[  259.074815]: [IGFB][LOG  ][DISPLAY   ] LinkM value: 0x4857f
[  259.074826]: [IGFB][LOG  ][DISPLAY   ] Calculated -> DataM1=0x7e6c83fb, DataN1=0x800000, LinkM1=0x4857f, LinkN1=0x80000
[  259.074831]: [IGFB][LOG  ][MODESET   ] Panel Fitter Enable ON->ON
[  259.074833]: [IGFB][LOG  ][MODESET   ] FB0: Partial modeset by updating plane
[  259.074836]: [IGFB][LOG  ][DISPLAY   ] hwEnableUnderrunInterrupts: Enabling underrun interrupts
[  259.074842]: [IGFB][LOG  ][MODESET   ] FB0: Setting display mode 1920 x 1080 -> 3200 x 1800 at 152600000 Hz encoded with 0x1 2 bpc with color 1 and range 1
[  259.074896]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001002 fCurrentDepth = 0x1, fBootDisplay = 1.
[  259.074899]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001002 and depth=0x1, bPortraitMode 0, bAnotherRun 0.
[  259.076464]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001002 fCurrentDepth = 0x1, fBootDisplay = 1.
[  259.076468]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001002 and depth=0x1, bPortraitMode 0, bAnotherRun 0.
[  259.076475]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001002 fCurrentDepth = 0x1, fBootDisplay = 1.
[  259.076477]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001002 and depth=0x1, bPortraitMode 0, bAnotherRun 0.
[  259.076506]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001002 fCurrentDepth = 0x1, fBootDisplay = 1.
[  259.076508]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001002 and depth=0x1, bPortraitMode 0, bAnotherRun 0.
[  259.156419]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 0 at time 259156418
[  259.156423]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyDisplayModeDidChange notification received on fb 0
[  259.165767]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001002 fCurrentDepth = 0x1, fBootDisplay = 1.
[  259.165772]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001002 and depth=0x1, bPortraitMode 0, bAnotherRun 0.
[  259.395020]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 0 at time 259395020
[  259.395036]: [IGFB][LOG  ][DISPLAY   ] FB0: kIOWindowServerActiveAttribute = 0x11
[  259.395039]: [IGFB][LOG  ][DISPLAY   ] Restoring transaction
[  259.395154]: [IGFB][LOG  ][DISPLAY   ] Disable VBL called while transaction is pending 
[  259.395160]: [IGFB][LOG  ][DISPLAY   ] FB0: (colorMode=0x1)
[  259.396399]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 0 at time 259396399
[  259.396400]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyWSAADidExitDefer notification received on fb 0
[  259.396423]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 1 at time 259396423
[  259.396429]: [IGFB][LOG  ][DISPLAY   ] FB1: kIOWindowServerActiveAttribute = 0x11
[  259.396433]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 1 at time 259396433
[  259.396434]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyWSAADidExitDefer notification received on fb 1
[  259.396454]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 2 at time 259396453
[  259.396460]: [IGFB][LOG  ][DISPLAY   ] FB2: kIOWindowServerActiveAttribute = 0x11
[  259.396465]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 2 at time 259396465
[  259.396467]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyWSAADidExitDefer notification received on fb 2
[  259.446728]: [IGFB][ERROR][DISPLAY   ] FB0: VBlank Timeout Timer called in 51ms - fTransactionState = 0x0, fLiveState = 0x0 fOnline: 1
[  259.446758]: [IGFB][ERROR][DISPLAY   ] Path state is 2
[  259.446761]: [IGFB][LOG  ][DISPLAY   ] Reporting Fake VBL for pipe 0 on Fb 0 
[  259.455105]: [IGFB][LOG  ][DISPLAY   ] FB0: (colorMode=0x1)
[  259.817122]: Sandbox: 2 duplicate reports for ContextStoreAgen deny(1) mach-lookup com.apple.ocspdSandbox: rapportd(448) deny(1) mach-lookup com.apple.network.EAPOLControllerIO80211ScanManager::searchForPendingAndClearPid: pid 178 had pending scan request issued 0s ago. Deleting client.IO80211ScanManager::searchForPendingAndClearPid: pid 178 had pending scan request issued 0s ago. Deleting request.[IGFB][LOG  ][AGDC      ] Get port status
[  259.847536]: [IGFB][LOG  ][DISPLAY   ] Getting port status for portIndex = 1, portType = 1, DDI = 1, port status = 0
[  259.847904]: [IGFB][LOG  ][AGDC      ] Get port status
[  259.847911]: [IGFB][LOG  ][DISPLAY   ] Getting port status for portIndex = 2, portType = 1, DDI = 2, port status = 0
[  259.848130]: [IGFB][LOG  ][AGDC      ] Get port status
[  259.848135]: [IGFB][LOG  ][DISPLAY   ] Getting port status for portIndex = 3, portType = 1, DDI = 3, port status = 0
[  259.848299]: [IGFB][LOG  ][AGDC      ] Get port status
[  259.848303]: [IGFB][LOG  ][DISPLAY   ] Getting port status for portIndex = 4, portType = 1, DDI = 4, port status = 0
[  259.848621]: [IGFB][LOG  ][AGDC      ] Get port status
[  259.848641]: [IGFB][LOG  ][DISPLAY   ] Getting port status for portIndex = 5, portType = 1, DDI = 5, port status = 0
[  259.955437]: [IGFB][LOG  ][DISPLAY   ] FB0: (colorMode=0x1)
[  264.561663]: [IGFB][LOG  ][DISPLAY   ] FB0: (colorMode=0x1)
[  264.577839]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 0 at time 264577838
[  264.577848]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyWSAAWillEnterDefer notification received on fb 0
[  264.594351]: [IGFB][LOG  ][DISPLAY   ] FB0: kIOWindowServerActiveAttribute = 0x4
[  264.594362]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 0 at time 264594362
[  264.594567]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 1 at time 264594567
[  264.594580]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyWSAAWillEnterDefer notification received on fb 1
[  264.594605]: [IGFB][LOG  ][DISPLAY   ] FB1: kIOWindowServerActiveAttribute = 0x4
[  264.594610]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 1 at time 264594610
[  264.594645]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 2 at time 264594645
[  264.594648]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyWSAAWillEnterDefer notification received on fb 2
[  264.594668]: [IGFB][LOG  ][DISPLAY   ] FB2: kIOWindowServerActiveAttribute = 0x4
[  264.594673]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 2 at time 264594672
[  264.681459]: [IGFB][LOG  ][DISPLAY   ] FB0: (colorMode=0x1)
[  264.777865]: [IGFB][INFO ][POWER     ] FB0: power state transition Wake --> Doze
[  264.778510]: [IGFB][LOG  ][DISPLAY   ] FB0: Disabling Pipe A
[  264.779775]: [IGFB][LOG  ][DISPLAY   ]  Transaction  completed in 1 milliseconds
[  264.794978]: [IGFB][LOG  ][DISPLAY   ] FB0: Disabling clocks
[  264.794986]: [IGFB][LOG  ][DISPLAY   ] Disabling clocks on DDI = 0
[  264.797458]: [IGFB][LOG  ][POWER     ] Powering OFF the internal panel
[  265.152995]: [IGFB][LOG  ][POWER     ] Panel power OFF time was 355 ms
[  265.153206]: [IGFB][INFO ][POWER     ] FB0: Power state transition completed
[  306.176671]: [IGFB][INFO ][POWER     ] FB0: power state transition Doze --> Sleep
[  306.179296]: [IGFB][INFO ][POWER     ] FB0: Power state transition completed
[  306.186523]: [IGFB][INFO ][POWER     ] FB1: power state transition Wake --> Sleep
[  306.188570]: [IGFB][INFO ][POWER     ] FB1: Power state transition completed
[  306.190412]: [IGFB][INFO ][POWER     ] FB2: power state transition Wake --> Sleep
[  306.711252]: [IGFB][INFO ][POWER     ] FB2: Power state transition completed
[  383.909624]: [IGFB][INFO ][POWER     ] FB0: power state transition Sleep --> Wake
[  383.911256]: [IGFB][LOG  ][DISPLAY   ] CD Clock PLL is locked
[  384.115475]: [IGFB][ERROR][DISPLAY   ] FB0: setAttribute called when FB is in a sleep state - attribute: ' dgs'
[  384.115481]: [IGFB][ERROR][DISPLAY   ] FB0: setAttribute called when FB is in a sleep state - attribute: ' dgs'
[  384.116220]: [IGFB][INFO ][GTPM_CONTR] accelWillLoadGuC: initializing...
[  384.151151]: [IGFB][INFO ][GTPM_CONTR] accelDidLoadGuC
[  384.172692]: [IGFB][LOG  ][DISPLAY   ] CD Clock PLL is locked
[  384.533229]: [IGFB][ERROR][PANEL     ] Timeout waiting for HPD
[  384.559714]: [IGFB][ERROR][TRANSACTIO] Path is not active in prepareAndSetPipePostCSCGamma
[  384.559731]: [IGFB][INFO ][MODESET   ]  FB0: Setting hardware mode pipe A
[  384.559739]: [IGFB][INFO ][MODESET   ]  FB0: Enable GPU sub sampling: True
[  384.559744]: [IGFB][LOG  ][DISPLAY   ] hwDisableUnderrunInterrupts:Disabling Underrun Interrupts 
[  384.559785]: [IGFB][LOG  ][DISPLAY   ] FB0: Setting up clocks
[  384.559790]: [IGFB][LOG  ][DISPLAY   ] Setting up clocks for DDI = 0
[  384.559815]: [IGFB][LOG  ][DISPLAY   ] (FB0:<ptr>, timing=<ptr>, params=<ptr>)
[  384.559821]: [IGFB][LOG  ][DISPLAY   ] timing ha=1920, va=1080
[  384.559826]: [IGFB][LOG  ][DISPLAY   ] timing hs=3200, vs=1800
[  384.559830]: [IGFB][LOG  ][DISPLAY   ] scalerFlags=0
[  384.559834]: [IGFB][LOG  ][DISPLAY   ] signalConfig=0
[  384.559838]: [IGFB][LOG  ][DISPLAY   ] vSyncConfig=0
[  384.559841]: [IGFB][LOG  ][DISPLAY   ] hSyncConfig=0x1
[  384.559845]: [IGFB][LOG  ][DISPLAY   ]  TRANS_HTOTAL     = 0x8b5077f
[  384.559849]: [IGFB][LOG  ][DISPLAY   ]  TRANS_HBLANK     = 0x8b5077f
[  384.559853]: [IGFB][LOG  ][DISPLAY   ]  TRANS_HSYNC      = 0x7cf07af
[  384.559857]: [IGFB][LOG  ][DISPLAY   ]  TRANS_VTOTAL     = 0x4730437
[  384.559861]: [IGFB][LOG  ][DISPLAY   ]  TRANS_VBLANK     = 0x4730437
[  384.559864]: [IGFB][LOG  ][DISPLAY   ]  TRANS_VSYNC      = 0x440043a
[  384.559867]: [IGFB][LOG  ][DISPLAY   ]  TRANS_VSYNCSHIFT = 0x0
[  384.559885]: [IGFB][LOG  ][MODESET   ] FB0: setting up params for pipe A
[  384.559900]: [IGFB][LOG  ][MODESET   ] TRANS_CLK_SEL = 0x0
[  384.559905]: [IGFB][LOG  ][MODESET   ] PIPE_SRCSZ = 0xc7f0707
[  384.559908]: [IGFB][LOG  ][MODESET   ] Encoder bits per color is 8
[  384.559910]: [IGFB][LOG  ][MODESET   ] Pixel encoding is RGB
[  384.559913]: [IGFB][LOG  ][MODESET   ] TRANS_MSA_MISC = 0x21
[  384.559925]: [IGFB][LOG  ][MODESET   ] Dither is enabled in pipe misc
[  384.559950]: [IGFB][LOG  ][DISPLAY   ] FB0: pixelClock=152600000, linkSymbolClock=270000000, colorDepth=24, noLanes=2
[  384.559959]: [IGFB][LOG  ][DISPLAY   ] DataM value: 0x6c83fb
[  384.559962]: [IGFB][LOG  ][DISPLAY   ] LinkM value: 0x4857f
[  384.559964]: [IGFB][LOG  ][DISPLAY   ] Calculated -> DataM1=0x7e6c83fb, DataN1=0x800000, LinkM1=0x4857f, LinkN1=0x80000
[  384.559970]: [IGFB][LOG  ][MODESET   ] FB0:Path not active, needs full modeset for pipe 0
[  384.559992]: [IGFB][INFO ][MODESET   ] FB0: Complete modeset
[  384.560000]: [IGFB][LOG  ][MODESET   ] Disable display called for without sw dc6 support
[  384.560003]: [IGFB][LOG  ][DISPLAY   ] FB0: Disabling Pipe A
[  384.560007]: [IGFB][LOG  ][MODESET   ] Lighting up eDP
[  384.560114]: [IGFB][LOG  ][DISPLAY   ] Enabling clocks for DDI = 0
[  384.562786]: [IGFB][LOG  ][LINK_TRAIN] DDI = 0, PortType = 0
[  384.562800]: [IGFB][LOG  ][LINK_TRAIN] NumberOfLanes=2, BitRate=10, EnhancedFraming=1, ASR=1, Downspread=0, CR=100, EQ=400
[  384.562817]: [IGFB][ERROR][AUX       ] WR address = 0x00100, data size = 2, cmd = 0x80010001, ddi = 0 HPD is low
[  384.562826]: [IGFB][ERROR][AUX       ] WR address = 0x00100, data size = 2, cmd = 0x80010001, ddi = 0 HPD is low
[  384.562833]: [IGFB][ERROR][AUX       ] WR address = 0x00100, data size = 2, cmd = 0x80010001, ddi = 0 HPD is low
[  384.562840]: [IGFB][ERROR][AUX       ] WR address = 0x00100, data size = 2, cmd = 0x80010001, ddi = 0 HPD is low
[  384.562846]: [IGFB][ERROR][AUX       ] WR address = 0x00100, data size = 2, cmd = 0x80010001, ddi = 0 HPD is low
[  384.562853]: [IGFB][ERROR][AUX       ] WR address = 0x00100, data size = 2, cmd = 0x80010001, ddi = 0 HPD is low
[  384.562859]: [IGFB][ERROR][AUX       ] WR address = 0x00100, data size = 2, cmd = 0x80010001, ddi = 0 HPD is low
[  384.562886]: [IGFB][ERROR][AUX       ] writeAUX for address 0x100 failed with error 0xe00002d9
[  384.562891]: [IGFB][ERROR][LINK_TRAIN] writeAUX failed: 0xe00002d9
[  384.562897]: [IGFB][ERROR][AUX       ] WR address = 0x0010a, data size = 1, cmd = 0x80010a00, ddi = 0 HPD is low
[  384.562903]: [IGFB][ERROR][AUX       ] WR address = 0x0010a, data size = 1, cmd = 0x80010a00, ddi = 0 HPD is low
[  384.562909]: [IGFB][ERROR][AUX       ] WR address = 0x0010a, data size = 1, cmd = 0x80010a00, ddi = 0 HPD is low
[  384.562915]: [IGFB][ERROR][AUX       ] WR address = 0x0010a, data size = 1, cmd = 0x80010a00, ddi = 0 HPD is low
[  384.562922]: [IGFB][ERROR][AUX       ] WR address = 0x0010a, data size = 1, cmd = 0x80010a00, ddi = 0 HPD is low
[  384.562928]: [IGFB][ERROR][AUX       ] WR address = 0x0010a, data size = 1, cmd = 0x80010a00, ddi = 0 HPD is low
[  384.562934]: [IGFB][ERROR][AUX       ] WR address = 0x0010a, data size = 1, cmd = 0x80010a00, ddi = 0 HPD is low
[  384.562940]: [IGFB][ERROR][AUX       ] writeAUX for address 0x10a failed with error 0xe00002d9
[  384.562944]: [IGFB][ERROR][LINK_TRAIN] writeAUX failed: 0xe00002d9
[  384.562950]: [IGFB][ERROR][AUX       ] WR address = 0x00107, data size = 1, cmd = 0x80010700, ddi = 0 HPD is low
[  384.562957]: [IGFB][ERROR][AUX       ] WR address = 0x00107, data size = 1, cmd = 0x80010700, ddi = 0 HPD is low
[  384.562963]: [IGFB][ERROR][AUX       ] WR address = 0x00107, data size = 1, cmd = 0x80010700, ddi = 0 HPD is low
[  384.562969]: [IGFB][ERROR][AUX       ] WR address = 0x00107, data size = 1, cmd = 0x80010700, ddi = 0 HPD is low
[  384.562976]: [IGFB][ERROR][AUX       ] WR address = 0x00107, data size = 1, cmd = 0x80010700, ddi = 0 HPD is low
[  384.562982]: [IGFB][ERROR][AUX       ] WR address = 0x00107, data size = 1, cmd = 0x80010700, ddi = 0 HPD is low
[  384.562988]: [IGFB][ERROR][AUX       ] WR address = 0x00107, data size = 1, cmd = 0x80010700, ddi = 0 HPD is low
[  384.562993]: [IGFB][ERROR][AUX       ] writeAUX for address 0x107 failed with error 0xe00002d9
[  384.562998]: [IGFB][ERROR][LINK_TRAIN] writeAUX failed: 0xe00002d9
[  384.563156]: [IGFB][ERROR][AUX       ] WR address = 0x00102, data size = 1, cmd = 0x80010200, ddi = 0 HPD is low
[  384.563163]: [IGFB][ERROR][AUX       ] WR address = 0x00102, data size = 1, cmd = 0x80010200, ddi = 0 HPD is low
[  384.563169]: [IGFB][ERROR][AUX       ] WR address = 0x00102, data size = 1, cmd = 0x80010200, ddi = 0 HPD is low
[  384.563175]: [IGFB][ERROR][AUX       ] WR address = 0x00102, data size = 1, cmd = 0x80010200, ddi = 0 HPD is low
[  384.563182]: [IGFB][ERROR][AUX       ] WR address = 0x00102, data size = 1, cmd = 0x80010200, ddi = 0 HPD is low
[  384.563188]: [IGFB][ERROR][AUX       ] WR address = 0x00102, data size = 1, cmd = 0x80010200, ddi = 0 HPD is low
[  384.563194]: [IGFB][ERROR][AUX       ] WR address = 0x00102, data size = 1, cmd = 0x80010200, ddi = 0 HPD is low
[  384.563200]: [IGFB][ERROR][AUX       ] writeAUX for address 0x102 failed with error 0xe00002d9
[  384.563205]: [IGFB][ERROR][LINK_TRAIN] writeAUX for TPS1: 0xe00002d9
[  384.563210]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[  384.563216]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[  384.563223]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[  384.563229]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[  384.563235]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[  384.563241]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[  384.563247]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[  384.563253]: [IGFB][ERROR][AUX       ] writeAUX for address 0x103 failed with error 0xe00002d9
[  384.563257]: [IGFB][ERROR][LINK_TRAIN] writeAUX failed: 0xe00002d9
[  384.563386]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[  384.563393]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[  384.563399]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[  384.563405]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[  384.563411]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[  384.563417]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[  384.563424]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[  384.563429]: [IGFB][ERROR][AUX       ] readAUX for address 0x202 failed with error 0xe00002d9
[  384.563434]: [IGFB][ERROR][LINK_TRAIN] readAUX failed: 0xe00002d9
[  384.563488]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[  384.563494]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[  384.563500]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[  384.563507]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[  384.563513]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[  384.563519]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[  384.563525]: [IGFB][ERROR][AUX       ] WR address = 0x00103, data size = 4, cmd = 0x80010303, ddi = 0 HPD is low
[  384.563531]: [IGFB][ERROR][AUX       ] writeAUX for address 0x103 failed with error 0xe00002d9
[  384.563535]: [IGFB][ERROR][LINK_TRAIN] writeAUX failed: 0xe00002d9
[  384.563662]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[  384.563676]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[  384.563682]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[  384.563688]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
[  384.563696]: [IGFB][ERROR][AUX       ] RD address = 0x00202, data size = 6, cmd = 0x90020205, ddi = 0 HPD is low
