[   24.913033]: [IGFB][INFO ][DISPLAY   ] ProAudio - Starting FB driver
[  734.188529]: [IGFB][ERROR][AUX       ] WR address = 0x00111, data size = 1, cmd = 0x80011100, ddi = 2 AUX received a NACK. Reply: 0x10
[  734.190194]: [IGFB][ERROR][AUX       ] Received 7 DEFERS. Failing writeAUX for address 0x111
[  734.204998]: [IGFB][LOG  ][DISPLAY   ] Getting stream aux access: WR address = 0x00000111, data size = 1, ddi = 2, port index = 1
[  734.205279]: [IGFB][ERROR][AUX       ] WR address = 0x00111, data size = 1, cmd = 0x80011100, ddi = 2 AUX received a NACK. Reply: 0x10
[  734.207206]: [IGFB][ERROR][AUX       ] WR address = 0x00111, data size = 1, cmd = 0x80011100, ddi = 2 AUX received a NACK. Reply: 0x10
[  734.209154]: [IGFB][ERROR][AUX       ] WR address = 0x00111, data size = 1, cmd = 0x80011100, ddi = 2 AUX received a NACK. Reply: 0x10
[  734.211039]: [IGFB][ERROR][AUX       ] WR address = 0x00111, data size = 1, cmd = 0x80011100, ddi = 2 AUX received a NACK. Reply: 0x10
[  734.211044]: [IGFB][ERROR][AUX       ] writeAUX for address 0x111 failed with error 0xe00002f0
[  734.231266]: [IGFB][LOG  ][DISPLAY   ] Getting stream aux access: WR address = 0x00000111, data size = 1, ddi = 2, port index = 1
[  734.233313]: [IGFB][ERROR][AUX       ] WR address = 0x00111, data size = 1, cmd = 0x80011100, ddi = 2 AUX received a NACK. Reply: 0x10
[  734.235314]: [IGFB][ERROR][AUX       ] WR address = 0x00111, data size = 1, cmd = 0x80011100, ddi = 2 AUX received a NACK. Reply: 0x10
[  734.237368]: [IGFB][ERROR][AUX       ] WR address = 0x00111, data size = 1, cmd = 0x80011100, ddi = 2 AUX received a NACK. Reply: 0x10
[  734.238972]: [IGFB][ERROR][AUX       ] Received 7 DEFERS. Failing writeAUX for address 0x111
[  734.281048]: [IGFB][LOG  ][DISPLAY   ] Getting stream aux access: WR address = 0x00000111, data size = 1, ddi = 2, port index = 1
[  734.281304]: [IGFB][ERROR][AUX       ] WR address = 0x00111, data size = 1, cmd = 0x80011100, ddi = 2 AUX received a NACK. Reply: 0x10
[  734.283309]: [IGFB][ERROR][AUX       ] WR address = 0x00111, data size = 1, cmd = 0x80011100, ddi = 2 AUX received a NACK. Reply: 0x10
[  734.285340]: [IGFB][ERROR][AUX       ] WR address = 0x00111, data size = 1, cmd = 0x80011100, ddi = 2 AUX received a NACK. Reply: 0x10
[  734.287400]: [IGFB][ERROR][AUX       ] WR address = 0x00111, data size = 1, cmd = 0x80011100, ddi = 2 AUX received a NACK. Reply: 0x10
[  734.287413]: [IGFB][ERROR][AUX       ] writeAUX for address 0x111 failed with error 0xe00002f0
[  734.297811]: [IGFB][LOG  ][DISPLAY   ] Getting stream aux access: WR address = 0x00000111, data size = 1, ddi = 2, port index = 1
[  734.299897]: [IGFB][ERROR][AUX       ] WR address = 0x00111, data size = 1, cmd = 0x80011100, ddi = 2 AUX received a NACK. Reply: 0x10
[  734.301857]: [IGFB][ERROR][AUX       ] WR address = 0x00111, data size = 1, cmd = 0x80011100, ddi = 2 AUX received a NACK. Reply: 0x10
[  734.303840]: [IGFB][ERROR][AUX       ] WR address = 0x00111, data size = 1, cmd = 0x80011100, ddi = 2 AUX received a NACK. Reply: 0x10
[  734.305437]: [IGFB][ERROR][AUX       ] Received 7 DEFERS. Failing writeAUX for address 0x111
[  734.355563]: [IGFB][LOG  ][DISPLAY   ] Getting stream aux access: WR address = 0x00000600, data size = 1, ddi = 2, port index = 1
[  734.357616]: [IGFB][LOG  ][AGDC      ] Get port caps
[  734.357626]: [IGFB][LOG  ][DISPLAY   ] Getting port caps for port 1
[  734.357701]: [IGFB][LOG  ][DISPLAY   ] Getting stream aux access: RD address = 0x000e0000, data size = 12, ddi = 2, port index = 1
[  734.358173]: [IGFB][LOG  ][AGDC      ] Begin link training
[  734.358187]: [IGFB][LOG  ][DISPLAY   ] Getting stream aux access: WR address = 0x00000600, data size = 1, ddi = 2, port index = 1
[  734.360353]: [IGFB][LOG  ][AGDC      ] Attempt link training
[  734.360377]: [IGFB][LOG  ][LINK_TRAIN] Sync link train on portIndex = 1, DDI = 2
[  734.360383]: [IGFB][LOG  ][DISPLAY   ] Setting up clocks for DDI = 2
[  734.360388]: [IGFB][LOG  ][DISPLAY   ] Enabling clocks for DDI = 2
[  734.362833]: [IGFB][LOG  ][LINK_TRAIN] DDI = 2, PortType = 1
[  734.362837]: [IGFB][LOG  ][LINK_TRAIN] NumberOfLanes=2, BitRate=20, EnhancedFraming=1, ASR=0, Downspread=1, CR=16000, EQ=16000
[  734.434461]: [IGFB][LOG  ][LINK_TRAIN] Clock recovery complete
[  734.469826]: [IGFB][LOG  ][LINK_TRAIN] Link Training successful
[  734.488172]: [IGFB][LOG  ][DISPLAY   ] Getting stream aux access: WR address = 0x00000102, data size = 1, ddi = 2, port index = 1
[  734.493631]: [IGFB][LOG  ][DISPLAY   ] Getting stream aux access: RD address = 0x000e000c, data size = 1, ddi = 2, port index = 1
[  734.493894]: [IGFB][LOG  ][AGDC      ] Set stream config
[  734.493897]: [IGFB][LOG  ][DISPLAY   ] Setting link config for port: 1
[  734.493898]: [IGFB][LOG  ][DISPLAY   ]   bitRate         = 0x14
[  734.493899]: [IGFB][LOG  ][DISPLAY   ]   MSTEnable       = 0x0
[  734.493900]: [IGFB][LOG  ][DISPLAY   ]   laneCount       = 0x2
[  734.493901]: [IGFB][LOG  ][DISPLAY   ]   maxDepthBPC     = 0x1
[  734.493907]: [IGFB][LOG  ][AGDC      ] End link training
[  734.493920]: [IGFB][LOG  ][DISPLAY   ] Disabling clocks on DDI = 2
[  734.496577]: [IGFB][LOG  ][AGDC      ] Get stream request
[  734.496878]: [IGFB][LOG  ][AGDC      ] Test resource set config
[  734.496886]: [IGFB][LOG  ][DISPLAY   ] FB1: Testing resource set config
[  734.496889]: [IGFB][LOG  ][DISPLAY   ] FB1: set[0] is single-link
[  734.496971]: [IGFB][LOG  ][AGDC      ] Commit resource set config
[  734.496977]: [IGFB][LOG  ][DISPLAY   ] FB1: Commiting resource set
[  734.497002]: [IGFB][LOG  ][DISPLAY   ] FB1: Commiting resource set, sleepState 2. 
[  734.524889]: [IGFB][LOG  ][DISPLAY   ] fCurrentCDClockFrequency = 1305600000, fPendingCDClockFrequency = 1305600000
[  734.524905]: [IGFB][LOG  ][DISPLAY   ] No change to CD clock frequency
[  734.525095]: [IGFB][LOG  ][DISPLAY   ] Getting stream aux access: RD address = 0x00000200, data size = 6, ddi = 2, port index = 1
[  734.529409]: [IGFB][LOG  ][AGDC      ] Set FB status on next probe
[  734.529412]: [IGFB][LOG  ][DISPLAY   ] FB1: Setting state = 1
[  734.529431]: [IGFB][LOG  ][AGDC      ] Inject event
[  734.529432]: [IGFB][LOG  ][DISPLAY   ] AGDC Inject Event for fb 1
[  734.529433]: [IGFB][LOG  ][HOT_PLUG  ] Fb1: Injecting HPD at 492755083
[  734.529435]: [IGFB][LOG  ][TRANSACTIO] Pipe A: Blanking out the screen with solid color gamma
[  734.542875]: [IGFB][ERROR][PORT      ] _DSM function 18 call failed 0xe00002bc
[  734.542878]: [IGFB][ERROR][PORT      ] _DSM function 18 failed 0xff
[  734.543293]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 0 at time 492768943
[  734.543297]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyDisplayModeWillChange notification received on fb 0
[  734.543336]:   IOTimeSyncTimeSyncTimePort(0xb8098a5441030008): Other 0xe0034100[IGFB][LOG  ][DISPLAY   ] Reporting Fake VBL for pipe 0 on Fb 0 
[  734.595272]: [IGFB][LOG  ][DISPLAY   ] FB0: ConnectionProbe - Setting Tiling mode, fOnline = 1, fOnlineStatusRequest = 1
[  734.595277]: [IGFB][LOG  ][DISPLAY   ] FB0: Online info for DDI = 0, PortType = 0
[  734.595360]: [IGFB][LOG  ][DISPLAY   ] FB0: fIsHDMI = 0, fEnableAudio = 0, newOnline = 1, fOnline = 1, fMaxPixelClock = 720000000
[  734.595362]: [IGFB][LOG  ][DISPLAY   ] FB0: newOnline: 1, fOnline: 1
[  734.595364]: [IGFB][LOG  ][DISPLAY   ] FB0: edid == fEDID
[  734.597505]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 1 at time 492823154
[  734.597508]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyDisplayModeWillChange notification received on fb 1
[  734.598739]: [IGFB][LOG  ][DISPLAY   ] Reporting Fake VBL for pipe 1 on Fb 1 
[  734.598816]: [IGFB][LOG  ][DISPLAY   ] FB1: Online info for DDI = 2, PortType = 1
[  734.598842]: [IGFB][LOG  ][DISPLAY   ] Downstream port is DVI
[  734.598843]: [IGFB][LOG  ][DISPLAY   ] Downstream port is HDMI. Setting adapter to HDMI
[  734.598846]: [IGFB][LOG  ][DISPLAY   ] FB1: fIsHDMI = 1, fEnableAudio = 1, newOnline = 1, fOnline = 0, fMaxPixelClock = 300000000
[  734.598853]: [IGFB][LOG  ][DISPLAY   ] FB1: newOnline: 1, fOnline: 0
[  734.598855]: [IGFB][LOG  ][DISPLAY   ] FB1: edid != fEDID
[  734.598871]: [IGFB][INFO ][DISPLAY   ] FB1: Connection status change: Disconnected --> Connected alt mode
[  734.599228]: loadPrefs: IOService:/AppleACPIPlatformExpert/PCI0@0/AppleACPIPCI/IGPU@2-4c2d-71b4-5518509eba8c035c using new key[IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 2 at time 492825585
[  734.599939]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyDisplayModeWillChange notification received on fb 2
[  734.599945]: [IGFB][LOG  ][DISPLAY   ] TxnHang1: FB2: FrameBufferNotificationCallback received. Event = 1. fTransactionState = kTransComplete, fLiveState = kTransLive
[  734.599969]: [IGFB][LOG  ][DISPLAY   ] FB2: displayMode=100, depth=0, fOnline=0
[  734.599981]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 2 at time 492825631
[  734.599983]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyDisplayModeDidChange notification received on fb 2
[  734.599984]: [IGFB][LOG  ][DISPLAY   ] TxnHang1: FB2: FrameBufferNotificationCallback received. Event = 2. fTransactionState = kTransComplete, fLiveState = kTransLive
[  734.601539]: [IGFB][LOG  ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80005003 fCurrentDepth = 0x1, fBootDisplay = 1.
[  734.601543]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80005003 and depth=0x1, bPortraitMode 0, bAnotherRun 0.
[  734.601660]: [IGFB][LOG  ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80005003 fCurrentDepth = 0x1, fBootDisplay = 1.
[  734.601662]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80005003 and depth=0x1, bPortraitMode 0, bAnotherRun 0.
[  734.601790]: [IGFB][LOG  ][VDT       ] FB0: Requesting VDT: Online:1 Mode:0 Depth:1 Active:1920x1080 Scaled:0x0 PixelClock:152600000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[  734.601809]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[  734.601810]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0 Depth:1 Active:1920x1080 Scaled:0x0 PixelClock:152600000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 1 dynamic range 1
[  734.601813]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[  734.601853]: [IGFB][LOG  ][VDT       ] FB0: Requesting VDT: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:3360x1890 PixelClock:152600000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[  734.601867]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[  734.601868]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:3360x1890 PixelClock:152600000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 1 dynamic range 1
[  734.601870]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[  734.601877]: [IGFB][LOG  ][VDT       ] FB0: Requesting VDT: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:3200x1800 PixelClock:152600000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[  734.601891]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[  734.601892]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:3200x1800 PixelClock:152600000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 1 dynamic range 1
[  734.601894]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[  734.601902]: [IGFB][LOG  ][VDT       ] FB0: Requesting VDT: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:2880x1620 PixelClock:152600000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[  734.601918]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[  734.601919]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:2880x1620 PixelClock:152600000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 1 dynamic range 1
[  734.601921]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[  734.601961]: [IGFB][LOG  ][VDT       ] FB0: Requesting VDT: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:2560x1600 PixelClock:152600000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[  734.601974]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[  734.601975]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:2560x1600 PixelClock:152600000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 1 dynamic range 1
[  734.601977]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[  734.601983]: [IGFB][LOG  ][VDT       ] FB0: Requesting VDT: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:2560x1440 PixelClock:152600000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[  734.601996]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[  734.601997]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:2560x1440 PixelClock:152600000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 1 dynamic range 1
[  734.601999]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[  734.602008]: [IGFB][LOG  ][VDT       ] FB0: Requesting VDT: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:2560x1440 PixelClock:152600000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[  734.602020]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[  734.602022]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:2560x1440 PixelClock:152600000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 1 dynamic range 1
[  734.602024]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[  734.602029]: [IGFB][LOG  ][VDT       ] FB0: Requesting VDT: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:2048x1152 PixelClock:152600000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[  734.602041]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[  734.602043]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:2048x1152 PixelClock:152600000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 1 dynamic range 1
[  734.602045]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[  734.602058]: [IGFB][LOG  ][VDT       ] FB0: Requesting VDT: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:1920x1200 PixelClock:152600000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[  734.602071]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[  734.602072]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:1920x1200 PixelClock:152600000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 1 dynamic range 1
[  734.602074]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[  734.602081]: [IGFB][LOG  ][VDT       ] FB0: Requesting VDT: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:1920x1080 PixelClock:152600000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[  734.602129]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[  734.602130]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:1920x1080 PixelClock:152600000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 1 dynamic range 1
[  734.602133]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[  734.602138]: [IGFB][LOG  ][VDT       ] FB0: Requesting VDT: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:1920x1080 PixelClock:152600000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[  734.602152]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[  734.602153]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:1920x1080 PixelClock:152600000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 1 dynamic range 1
[  734.602155]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[  734.602160]: [IGFB][LOG  ][VDT       ] FB0: Requesting VDT: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:1680x944 PixelClock:152600000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[  734.602173]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[  734.602174]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:1680x944 PixelClock:152600000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 1 dynamic range 1
[  734.602177]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[  734.602184]: [IGFB][LOG  ][VDT       ] FB0: Requesting VDT: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:1680x944 PixelClock:152600000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[  734.602197]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[  734.602198]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:1680x944 PixelClock:152600000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 1 dynamic range 1
[  734.602200]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[  734.602207]: [IGFB][LOG  ][VDT       ] FB0: Requesting VDT: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:1600x900 PixelClock:152600000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[  734.602220]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[  734.602221]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:1600x900 PixelClock:152600000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 1 dynamic range 1
[  734.602223]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[  734.602230]: [IGFB][LOG  ][VDT       ] FB0: Requesting VDT: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:1600x900 PixelClock:152600000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[  734.602244]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[  734.602245]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:1600x900 PixelClock:152600000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 1 dynamic range 1
[  734.602247]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[  734.602252]: [IGFB][LOG  ][VDT       ] FB0: Requesting VDT: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:1440x810 PixelClock:152600000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[  734.602265]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[  734.602267]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:1440x810 PixelClock:152600000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 1 dynamic range 1
[  734.602269]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[  734.602276]: [IGFB][LOG  ][VDT       ] FB0: Requesting VDT: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:1280x720 PixelClock:152600000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[  734.602288]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[  734.602290]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:1280x720 PixelClock:152600000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 1 dynamic range 1
[  734.602292]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[  734.602299]: [IGFB][LOG  ][VDT       ] FB0: Requesting VDT: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:1280x720 PixelClock:152600000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[  734.602313]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[  734.602314]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:1280x720 PixelClock:152600000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 1 dynamic range 1
[  734.602316]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[  734.602321]: [IGFB][LOG  ][VDT       ] FB0: Requesting VDT: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:1280x720 PixelClock:152600000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[  734.602334]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[  734.602335]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:1280x720 PixelClock:152600000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 1 dynamic range 1
[  734.602338]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[  734.602343]: [IGFB][LOG  ][VDT       ] FB0: Requesting VDT: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:1152x648 PixelClock:152600000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[  734.602389]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[  734.602390]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:1152x648 PixelClock:152600000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 1 dynamic range 1
[  734.602392]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[  734.602398]: [IGFB][LOG  ][VDT       ] FB0: Requesting VDT: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:1024x576 PixelClock:152600000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[  734.602411]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[  734.602412]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:1024x576 PixelClock:152600000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 1 dynamic range 1
[  734.602414]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[  734.602420]: [IGFB][LOG  ][VDT       ] FB0: Requesting VDT: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:3360x1890 PixelClock:152600000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[  734.602433]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[  734.602434]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:3360x1890 PixelClock:152600000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 1 dynamic range 1
[  734.602436]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[  734.602441]: [IGFB][LOG  ][VDT       ] FB0: Requesting VDT: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:3200x1800 PixelClock:152600000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[  734.602454]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[  734.602455]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80006000 Depth:1 Active:1920x1080 Scaled:3200x1800 PixelClock:152600000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 1 dynamic range 1
[  734.602458]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
